,words,polarity_score,count_up,count_down,total
1704,절실/NNG,0.7456662359164816,14.0,26.0,40.0
1705,할인율/NNG,0.3673982328568087,13.0,49.0,62.0
1706,고가/NNG,0.6523479112327188,57.0,121.0,178.0
1707,박수/NNG,0.2865121497610126,6.0,29.0,35.0
1708,주거/NNG,0.5101926877323295,98.0,266.0,364.0
1709,유로존/NNG;경기/NNG;회복/NNG,0.7385646527172772,8.0,15.0,23.0
1710,상장종목/NNG,0.6924043619224473,6.0,12.0,18.0
1711,최저임금/NNG,0.5257578883750107,112.0,295.0,407.0
1712,생산함수/NNG,0.4020412424065822,9.0,31.0,40.0
1713,세웠/VV,0.6647081874455493,12.0,25.0,37.0
1714,롤러코스터/NNG,0.4327527262015295,5.0,16.0,21.0
1715,유튜브/NNG,0.5218119828980762,26.0,69.0,95.0
1716,출연/NNG,0.5418816745480022,36.0,92.0,128.0
1717,연구개발/NNG,0.290638867967447,34.0,162.0,196.0
1718,둔감/NNG,0.532618739940344,5.0,13.0,18.0
1719,몰라도/VV,0.7385646527172772,8.0,15.0,23.0
1720,띈다/VV,0.5008882618162385,17.0,47.0,64.0
1721,선주/NNG,0.4945745442303194,5.0,14.0,19.0
1722,증권거래위원회/NNG,0.4747915624611066,12.0,35.0,47.0
1723,신인도/NNG,0.7331340302708266,18.0,34.0,52.0
1724,유례없/VA,0.7385646527172772,8.0,15.0,23.0
1725,관보/NNG,0.6924043619224473,6.0,12.0,18.0
1726,투시도/NNG,0.2077213085767341,3.0,20.0,23.0
1727,국경조정세/NNG,0.0710158319920458,2.0,39.0,41.0
1728,사상/NNG,0.6725180747654056,372.0,766.0,1138.0
1729,검색/NNG,0.5539234895379578,10.0,25.0,35.0
1730,절정/NNG,0.5539234895379578,6.0,15.0,21.0
1731,행도/NNG,0.6462440711276174,7.0,15.0,22.0
1732,민생/NNG,0.5668054311551197,88.0,215.0,303.0
1733,합쳐/VV,0.6736907305191379,18.0,37.0,55.0
1734,위험/NNG;없/VA,0.5934894530763833,6.0,14.0,20.0
1735,분봉/NNG,0.4431387916303662,40.0,125.0,165.0
1736,효용/NNG,0.5702153568773095,14.0,34.0,48.0
1737,누리집/NNG,0.3077352719655321,6.0,27.0,33.0
1738,구성원/NNG,0.3590244839597874,7.0,27.0,34.0
1739,채소/NNG,0.6294585108385884,10.0,22.0,32.0
1740,중위소득/NNG,0.1318865451280852,2.0,21.0,23.0
1741,테러/NNG,0.3595176494597322,27.0,104.0,131.0
1742,대환/NNG,0.3616379469913418,41.0,157.0,198.0
1743,목록/NNG,0.7660644004248353,26.0,47.0,73.0
1744,드디어/MAG,0.6491290893022943,15.0,32.0,47.0
1745,비관론/NNG,0.663147839587696,34.0,71.0,105.0
1746,전수조사/NNG,0.4260949919522752,4.0,13.0,17.0
1747,소비자/NNG;물가/NNG;상승률/NNG;물가/NNG;안정/NNG,0.5934894530763833,12.0,28.0,40.0
1748,사적/NNG,0.2967447265381916,3.0,14.0,17.0
1749,성장전략/NNG,0.6391424879284128,12.0,26.0,38.0
1750,피트/NNG,0.3195712439642064,6.0,26.0,32.0
1751,좁혀질/VV,0.6924043619224474,11.0,22.0,33.0
1752,문의/NNG,0.6516746935740679,24.0,51.0,75.0
1753,나누/VV,0.7037552531015038,31.0,61.0,92.0
1754,간밤/NNG,0.4756761673369658,169.0,492.0,661.0
1755,모집주선/NNG,0.7288466967604708,10.0,19.0,29.0
1756,융통/NNG,0.0893424983125738,2.0,31.0,33.0
1757,당위/NNG,0.6231639257302025,18.0,40.0,58.0
1758,디플레이션/NNG;탈피/NNG,0.4616029079482982,5.0,15.0,20.0
1759,자산배분전략/NNG,0.1551940811205485,13.0,116.0,129.0
1760,상가/NNG,0.4577880078826097,40.0,121.0,161.0
1761,특별공급/NNG,0.0893424983125738,2.0,31.0,33.0
1762,저녁/NNG,0.4580521163486958,43.0,130.0,173.0
1763,분류/NNG,0.6514740548137311,191.0,406.0,597.0
1764,집권당/NNG,0.5770036349353728,10.0,24.0,34.0
1765,고문/NNG,0.6391424879284128,6.0,13.0,19.0
1766,도유/NNG,0.3147292554192942,5.0,22.0,27.0
1767,발간/NNG,0.7679393832230779,61.0,110.0,171.0
1768,배상안/NNG,0.0512892119942553,1.0,27.0,28.0
1769,금리/NNG;높/VV,0.2637730902561704,4.0,21.0,25.0
1770,언어/NNG,0.4260949919522752,4.0,13.0,17.0
1771,적응/NNG,0.4086320824460344,18.0,61.0,79.0
1772,타이트한/VA,0.761644798114692,11.0,20.0,31.0
1773,틀림없이/MAG,0.7553502130063061,6.0,11.0,17.0
1774,폭설/NNG,0.7201005363993451,13.0,25.0,38.0
1775,드릴/VV,0.5193032714418354,6.0,16.0,22.0
1776,바로/MAG,0.7145023734731637,97.0,188.0,285.0
1777,결속력/NNG,0.532618739940344,5.0,13.0,18.0
1778,못지/VA,0.6924043619224471,7.0,14.0,21.0
1779,재난/NNG,0.6429469074994153,13.0,28.0,41.0
1780,보증/NNG,0.620445479043671,194.0,433.0,627.0
1781,성장/NNG;둔화/NNG,0.5440319986533515,22.0,56.0,78.0
1782,빛나/VV,0.325837346787034,4.0,17.0,21.0
1783,없애/VV,0.5239816792926627,14.0,37.0,51.0
1784,도구/NNG,0.6462440711276174,14.0,30.0,44.0
1785,무대/NNG,0.4945745442303194,5.0,14.0,19.0
1786,억울/NNG,0.4260949919522752,4.0,13.0,17.0
1787,유준/NNG,0.4287692283034401,74.0,239.0,313.0
1788,신용잔고/NNG,0.5035668086708708,8.0,22.0,30.0
1789,사실/MAG,0.7328170678712282,136.0,257.0,393.0
1790,응답률/NNG,0.2517834043354353,6.0,33.0,39.0
1791,조만간/MAG,0.6637926114297841,58.0,121.0,179.0
1792,머니/NNG,0.4728615154592322,14.0,41.0,55.0
1793,본고/NNG,0.7456662359164816,7.0,13.0,20.0
1794,노리/VV,0.7308712709181386,38.0,72.0,110.0
1795,작품/NNG,0.2967447265381916,3.0,14.0,17.0
1796,입국/NNG,0.5770036349353728,5.0,12.0,17.0
1797,무력/NNG,0.671422411561161,16.0,33.0,49.0
1798,비유/NNG,0.4616029079482981,7.0,21.0,28.0
1799,파생/NNG,0.3793996503684643,20.0,73.0,93.0
1800,호피/NNG,0.7385646527172772,8.0,15.0,23.0
1801,계량/NNG,0.5770036349353728,10.0,24.0,34.0
1802,만기일시상환/NNG,0.2769617447689789,5.0,25.0,30.0
1803,맞춤/NNG,0.7652890315984943,63.0,114.0,177.0
1804,전환기/NNG,0.4373080180562824,6.0,19.0,25.0
1805,밀과/NNG,0.1457693393520941,2.0,19.0,21.0
1806,과다/NNG,0.6988754307254608,54.0,107.0,161.0
1807,단발성/NNG,0.651674693574068,8.0,17.0,25.0
1808,순안정자금조달비율/NNG,0.7553502130063061,6.0,11.0,17.0
1809,평판리스크/NNG,0.6924043619224473,6.0,12.0,18.0
1810,화두/NNG,0.6264610893584046,19.0,42.0,61.0
1811,승소/NNG,0.2637730902561704,4.0,21.0,25.0
1812,둔다/VV,0.498531140584162,9.0,25.0,34.0
1813,돌파/NNG,0.7418618163454792,360.0,672.0,1032.0
1814,서류/NNG,0.6030618636098733,27.0,62.0,89.0
1815,내놓/VV,0.7022117891451447,179.0,353.0,532.0
1816,전향/NNG,0.7456662359164816,7.0,13.0,20.0
1817,나눔/VV,0.1888375532515765,3.0,22.0,25.0
1818,불확실성/NNG;증가/NNG,0.7553502130063061,6.0,11.0,17.0
1819,경신/NNG,0.63470399842891,220.0,480.0,700.0
1820,대공황/NNG,0.5858806139343785,11.0,26.0,37.0
1821,현지/NNG,0.6036015720104605,469.0,1076.0,1545.0
1822,음식점/NNG,0.651674693574068,8.0,17.0,25.0
1823,인접/NNG,0.5066373379920346,15.0,41.0,56.0
1824,국채/NNG;금리/NNG;상승/NNG,0.5665126597547295,45.0,110.0,155.0
1825,끼친/VV,0.7553502130063061,6.0,11.0,17.0
1826,코퍼레이션/NNG,0.7513323927243577,51.0,94.0,145.0
1827,주택청약/NNG,0.2885018174676864,5.0,24.0,29.0
1828,무역/NNG;분쟁/NNG;우려/NNG,0.7456662359164816,7.0,13.0,20.0
1829,이사장/NNG,0.2986842345547812,11.0,51.0,62.0
1830,증원/NNG,0.4793568659463096,9.0,26.0,35.0
1831,자인/NNG,0.4260949919522752,4.0,13.0,17.0
1832,모은/VV,0.4327527262015295,5.0,16.0,21.0
1833,매수기회/NNG,0.628292846929628,49.0,108.0,157.0
1834,톡톡히/MAG,0.1731010904806118,2.0,16.0,18.0
1835,우주/NNG,0.4923764351448513,16.0,45.0,61.0
1836,상속/NNG,0.4793568659463096,9.0,26.0,35.0
1837,드립니다/VV,0.7640323993627005,16.0,29.0,45.0
1838,흐르/VV,0.6374516347857452,29.0,63.0,92.0
1839,상업지/NNG,0.0865505452403059,1.0,16.0,17.0
1840,손실률/NNG,0.6924043619224473,6.0,12.0,18.0
1841,조직/NNG,0.5025515530082278,45.0,124.0,169.0
1842,막상/MAG,0.4214635246484461,7.0,23.0,30.0
1843,잔류/NNG,0.4616029079482981,18.0,54.0,72.0
1844,해성/NNG,0.5702153568773095,7.0,17.0,24.0
1845,인물/NNG,0.4876087055791882,25.0,71.0,96.0
1846,비준/NNG,0.536054989875443,12.0,31.0,43.0
1847,적자국채발행/NNG,0.6622998244475583,22.0,46.0,68.0
1848,시행사/NNG,0.4221977816600287,25.0,82.0,107.0
1849,기사/NNG,0.6843531484117211,85.0,172.0,257.0
1850,부활/NNG,0.7436935739167025,29.0,54.0,83.0
1851,채권자산/NNG,0.7430680957216508,22.0,41.0,63.0
1852,단연/MAG,0.659432725640426,10.0,21.0,31.0
1853,상설/NNG,0.2596516357209177,3.0,16.0,19.0
1854,정적/NNG,0.5770036349353728,40.0,96.0,136.0
1855,판도/NNG,0.2967447265381916,3.0,14.0,17.0
1856,임차/NNG,0.5193032714418354,24.0,64.0,88.0
1857,통화신용정책보고서/NNG,0.4154426171534684,9.0,30.0,39.0
1858,우상향/NNG,0.6079648055904415,18.0,41.0,59.0
1859,권한다/VV,0.6924043619224471,7.0,14.0,21.0
1860,이온/NNG,0.6154705439310643,8.0,18.0,26.0
1861,극우/NNG,0.7526134368722251,25.0,46.0,71.0
1862,대출/NNG,0.720997778078732,2925.0,5618.0,8543.0
1863,스틸/NNG,0.2163763631007647,5.0,32.0,37.0
1864,꼬임/NNG,0.6391424879284128,6.0,13.0,19.0
1865,일상/NNG,0.5592496769373613,21.0,52.0,73.0
1866,대사/NNG,0.325837346787034,4.0,17.0,21.0
1867,경영자/NNG,0.1483723632690958,3.0,28.0,31.0
1868,신민/NNG,0.0577003634935372,1.0,24.0,25.0
1869,나오/VV,0.7392973557457664,1009.0,1890.0,2899.0
1870,차액결제선물환/NNG,0.5395358664330757,60.0,154.0,214.0
1871,관할/NNG,0.2967447265381916,3.0,14.0,17.0
1872,중개인/NNG,0.5539234895379578,6.0,15.0,21.0
1873,순환기/NNG,0.0532618739940344,1.0,26.0,27.0
1874,연합회/NNG,0.6154705439310642,12.0,27.0,39.0
1875,물가/NNG;부담/NNG,0.6647081874455493,12.0,25.0,37.0
1876,전망/NNG;강세/NNG,0.5641813319368089,11.0,27.0,38.0
1877,담긴/VV,0.6000837803327876,13.0,30.0,43.0
1878,발길/NNG,0.1731010904806118,2.0,16.0,18.0
1879,인플레이션/NNG;둔화/NNG,0.6093158384917535,33.0,75.0,108.0
1880,표방/NNG,0.3323540937227746,6.0,25.0,31.0
1881,달러원/NNG;하락/NNG,0.6924043619224473,8.0,16.0,24.0
1882,학계/NNG,0.484683053345713,7.0,20.0,27.0
1883,구포/NNG,0.6462440711276174,7.0,15.0,22.0
1884,가닥/NNG,0.4945745442303194,10.0,28.0,38.0
1885,티커/NNG,0.3573699932502953,8.0,31.0,39.0
1886,진행하/VV,0.7553502130063061,24.0,44.0,68.0
1887,듀레이션/NNG;축소/NNG,0.6294585108385884,15.0,33.0,48.0
1888,득표율/NNG,0.5539234895379578,8.0,20.0,28.0
1889,용채/NNG,0.2612846648763952,10.0,53.0,63.0
1890,위례/NNG,0.5440319986533515,11.0,28.0,39.0
1891,긴축정책/NNG;전환/NNG,0.5539234895379578,6.0,15.0,21.0
1892,금리/NNG;인하/NNG;금리/NNG;인하/NNG,0.6391424879284128,12.0,26.0,38.0
1893,보험증권/NNG,0.4945745442303194,5.0,14.0,19.0
1894,별도기준/NNG,0.6793401286786276,26.0,53.0,79.0
1895,침묵/NNG,0.4072966834837925,5.0,17.0,22.0
1896,물량/NNG;부담/NNG,0.5885437076340801,17.0,40.0,57.0
1897,결정시/NNG,0.7225088993973362,24.0,46.0,70.0
1898,풍성/NNG,0.3692823263586386,4.0,15.0,19.0
1899,정답/NNG,0.4616029079482981,6.0,18.0,24.0
1900,세월호참사/NNG,0.5539234895379578,6.0,15.0,21.0
1901,기후변화/NNG,0.4747915624611066,12.0,35.0,47.0
1902,조언/NNG,0.5046336875028005,43.0,118.0,161.0
1903,가나/NNG,0.651674693574068,8.0,17.0,25.0
1904,인컴/NNG,0.461602907948298,25.0,75.0,100.0
1905,협의회/NNG,0.6500122581312769,23.0,49.0,72.0
1906,주수/NNG,0.325837346787034,4.0,17.0,21.0
1907,위험/NNG;높/VA,0.7101583199204587,20.0,39.0,59.0
1908,배고프/VV,0.060209074949778,1.0,23.0,24.0
1909,경기/NNG;회복/NNG;긍정적/VAX,0.4260949919522752,4.0,13.0,17.0
1910,금리/NNG;고물가/NNG,0.5702153568773095,7.0,17.0,24.0
1911,기초지수/NNG,0.3590244839597874,7.0,27.0,34.0
1912,대안/NNG,0.7538920079618924,141.0,259.0,400.0
1913,신용스프레드/NNG;약세/NNG,0.7288466967604708,10.0,19.0,29.0
1914,휴사/NNG,0.2967447265381916,3.0,14.0,17.0
1915,들여다보/VV,0.659432725640426,10.0,21.0,31.0
1916,포항/NNG,0.6924043619224473,8.0,16.0,24.0
1917,팔리/VV,0.6924043619224471,7.0,14.0,21.0
1918,스태그플레이션/NNG,0.7347964657136175,26.0,49.0,75.0
1919,범주/NNG,0.7225088993973362,12.0,23.0,35.0
1920,밝히/VV,0.7143408120564646,1270.0,2462.0,3732.0
1921,가격/NNG;급등/NNG,0.6391424879284129,18.0,39.0,57.0
1922,부동산/NNG;pf/NNG;위험/NNG,0.5252722745618565,11.0,29.0,40.0
1923,중단기물/NNG,0.6313098593998784,31.0,68.0,99.0
1924,무조건/NNG,0.7553502130063061,6.0,11.0,17.0
1925,회생/NNG,0.6924043619224473,53.0,106.0,159.0
1926,깜짝/MAG;금리/NNG;인하/NNG,0.4793568659463096,9.0,26.0,35.0
1927,엔저현상/NNG,0.3342641747211814,7.0,29.0,36.0
1928,부채감축계획/NNG,0.4616029079482981,7.0,21.0,28.0
1929,내실/NNG,0.4327527262015295,5.0,16.0,21.0
1930,스냅샷/NNG,0.6667597559253196,13.0,27.0,40.0
1931,은의/NNG,0.7553502130063061,6.0,11.0,17.0
1932,긍정적/VAX;모멘텀/NNG,0.7456662359164816,7.0,13.0,20.0
1933,결합/NNG,0.473750352894306,26.0,76.0,102.0
1934,가리기/NNG,0.7385646527172772,8.0,15.0,23.0
1935,지출/NNG;감소/NNG,0.6391424879284128,6.0,13.0,19.0
1936,정세/NNG,0.6125115509313956,23.0,52.0,75.0
1937,더블/NNG,0.3195712439642064,6.0,26.0,32.0
1938,국고채/NNG;확대/NNG,0.532618739940344,5.0,13.0,18.0
1939,사업자/NNG,0.5934894530763833,60.0,140.0,200.0
1940,쿠폰/NNG,0.6790888934239387,51.0,104.0,155.0
1941,성서/NNG,0.5385367259396812,7.0,18.0,25.0
1942,창당/NNG,0.5665126597547296,9.0,22.0,31.0
1943,달라지/VA,0.6924043619224473,33.0,66.0,99.0
1944,pf/NNG;부실/NNG,0.5702153568773095,7.0,17.0,24.0
1945,투자계정/NNG,0.5702153568773095,7.0,17.0,24.0
1946,국고채/NNG;금리/NNG;하회/NNG,0.3077352719655321,4.0,18.0,22.0
1947,대형화/NNG,0.5934894530763833,9.0,21.0,30.0
1948,앞장서/VV,0.6924043619224471,7.0,14.0,21.0
1949,교류/NNG,0.6207763244821941,13.0,29.0,42.0
1950,통상/NNG,0.6214512647643166,127.0,283.0,410.0
1951,국고채/NNG;금리/NNG;내리/VV,0.4103136959540428,8.0,27.0,35.0
1952,의혹/NNG,0.3590244839597874,14.0,54.0,68.0
1953,수요/NNG;부진/NNG,0.5846970167345109,19.0,45.0,64.0
1954,수영장/NNG,0.4616029079482982,5.0,15.0,20.0
1955,라운지/NNG,0.5193032714418354,6.0,16.0,22.0
1956,저점/NNG;상승/NNG,0.5830773574083766,8.0,19.0,27.0
1957,등록금/NNG,0.3010453747488901,5.0,23.0,28.0
1958,질서/NNG,0.6200636076917437,30.0,67.0,97.0
1959,주택담보대출/NNG,0.6077530449476025,420.0,957.0,1377.0
1960,다방/NNG,0.072884669676047,1.0,19.0,20.0
1961,거래액/NNG,0.5807262390317299,13.0,31.0,44.0
1962,신용융자/NNG,0.076933817991383,3.0,54.0,57.0
1963,보증서/NNG,0.4793568659463096,9.0,26.0,35.0
1964,자연히/MAG,0.4154426171534684,9.0,30.0,39.0
1965,전영역/NNG,0.5934894530763833,9.0,21.0,30.0
1966,이혜/NNG,0.0659432725640426,1.0,21.0,22.0
1967,융기/NNG,0.7385646527172772,8.0,15.0,23.0
1968,상관없이/MAG,0.7147399865005907,16.0,31.0,47.0
1969,회사채/NNG;신용스프레드/NNG;축소/NNG,0.5934894530763833,6.0,14.0,20.0
1970,미국발/NNG,0.7343682626450198,35.0,66.0,101.0
1971,세워뒀/VV,0.076933817991383,1.0,18.0,19.0
1972,설명/NNG,0.704993532139219,812.0,1595.0,2407.0
1973,안도감/NNG,0.5641813319368089,22.0,54.0,76.0
1974,경제/NNG;완만/NNG;회복/NNG,0.6924043619224473,8.0,16.0,24.0
1975,성사/NNG,0.6391424879284129,18.0,39.0,57.0
1976,일로/NNG,0.5539234895379578,6.0,15.0,21.0
1977,하한/NNG,0.4316286931464606,24.0,77.0,101.0
1978,양재/NNG,0.7456662359164816,7.0,13.0,20.0
1979,이머징채권/NNG,0.4406209575870118,14.0,44.0,58.0
1980,손상차손/NNG,0.6924043619224473,12.0,24.0,36.0
1981,고위/NNG,0.4072966834837925,15.0,51.0,66.0
1982,대상/NNG,0.7181806475395858,808.0,1558.0,2366.0
1983,제2금융권/NNG,0.7127691960966368,35.0,68.0,103.0
1984,입량/NNG,0.0329716362820213,1.0,42.0,43.0
1985,연장/NNG,0.7288466967604708,370.0,703.0,1073.0
1986,개선/NNG;쉽/VA;않/VX,0.6391424879284128,6.0,13.0,19.0
1987,인터내셔널/NNG,0.4532101278037836,18.0,55.0,73.0
1988,투자비용/NNG,0.6058538166821413,7.0,16.0,23.0
1989,파이프라인/NNG,0.5539234895379578,6.0,15.0,21.0
1990,숨통/NNG,0.6559620270844237,9.0,19.0,28.0
1991,여주/NNG,0.3644233483802354,5.0,19.0,24.0
1992,국민투표/NNG,0.5193032714418354,42.0,112.0,154.0
1993,인하/NNG;가능성/NNG;높/VA,0.3462021809612235,5.0,20.0,25.0
1994,지하층/NNG,0.4708349661072641,17.0,50.0,67.0
1995,한눈/NNG,0.162918673393517,2.0,17.0,19.0
1996,보완/NNG,0.7258307793945653,76.0,145.0,221.0
1997,웃돈/NNG,0.6746504039244358,38.0,78.0,116.0
1998,임대/NNG,0.6294585108385884,75.0,165.0,240.0
1999,핀다는/VV,0.3644233483802354,5.0,19.0,24.0
2000,가격경쟁/NNG,0.5539234895379578,6.0,15.0,21.0
2001,중복/NNG,0.498531140584162,9.0,25.0,34.0
2002,직매입/NNG,0.2855275719267823,20.0,97.0,117.0
2003,배우/NNG,0.2967447265381916,3.0,14.0,17.0
2004,걸리/VV,0.705468595166267,81.0,159.0,240.0
2005,멀리/MAG,0.651674693574068,8.0,17.0,25.0
2006,인플레이션/NNG;물가/NNG;상승/NNG,0.3357112057805805,8.0,33.0,41.0
2007,통안계정/NNG,0.7553502130063061,30.0,55.0,85.0
2008,부채/NNG;증가/NNG,0.761644798114692,22.0,40.0,62.0
2009,패소/NNG,0.0814593366967585,1.0,17.0,18.0
2010,팔자/NNG,0.2340521786780103,12.0,71.0,83.0
2011,입금/NNG,0.473750352894306,13.0,38.0,51.0
2012,부르/VV,0.6924043619224473,23.0,46.0,69.0
2013,금리/NNG;인하/NNG;가능성/NNG;약화/NNG,0.5730242995220253,12.0,29.0,41.0
2014,글로벌/NNG;유동성/NNG;확대/NNG,0.6231639257302025,9.0,20.0,29.0
2015,단칸지수/NNG,0.6391424879284128,6.0,13.0,19.0
2016,뱅크런/NNG,0.5665126597547296,9.0,22.0,31.0
2017,더해져/VV,0.6411151499281919,25.0,54.0,79.0
2018,거촌/NNG,0.6462440711276174,7.0,15.0,22.0
2019,인플레이션/NNG;압력/NNG;증가/NNG,0.5770036349353728,5.0,12.0,17.0
2020,사업주/NNG,0.377675106503153,6.0,22.0,28.0
2021,경영진단/NNG,0.532618739940344,5.0,13.0,18.0
2022,대표기업/NNG,0.7553502130063061,6.0,11.0,17.0
2023,후폭풍/NNG,0.6020907494977802,10.0,23.0,33.0
2024,양천/NNG,0.761644798114692,11.0,20.0,31.0
2025,드물/VA,0.6154705439310642,12.0,27.0,39.0
2026,복구/NNG,0.6770175983241706,22.0,45.0,67.0
2027,지수/NNG;상승/NNG;견인/NNG,0.5934894530763833,6.0,14.0,20.0
2028,축산/NNG,0.4431387916303662,8.0,25.0,33.0
2029,유일/NNG,0.6805345728609196,86.0,175.0,261.0
2030,참석/NNG,0.5449892397067004,61.0,155.0,216.0
2031,탁월/NNG,0.3077352719655321,4.0,18.0,22.0
2032,춘투/NNG,0.3462021809612236,8.0,32.0,40.0
2033,국고채/NNG;금리/NNG;오르/VV,0.4260949919522752,12.0,39.0,51.0
2034,금융위/NNG,0.4508679566006633,56.0,172.0,228.0
2035,경제/NNG;금리/NNG;인하/NNG,0.761644798114692,11.0,20.0,31.0
2036,당사자/NNG,0.6924043619224473,15.0,30.0,45.0
2037,업계/NNG,0.761644798114692,286.0,520.0,806.0
2038,승계/NNG,0.3323540937227746,6.0,25.0,31.0
2039,할부/NNG,0.6277799548096854,34.0,75.0,109.0
2040,자격/NNG,0.7430680957216508,44.0,82.0,126.0
2041,재단/NNG,0.3828588824747649,47.0,170.0,217.0
2042,국영기업/NNG,0.5614089420992815,15.0,37.0,52.0
2043,패러다임/NNG,0.6079648055904415,18.0,41.0,59.0
2044,어쨌든/MAG,0.6924043619224473,8.0,16.0,24.0
2045,공공임대/NNG,0.6924043619224473,8.0,16.0,24.0
2046,투자/NNG;수요/NNG;증가/NNG,0.6093158384917536,11.0,25.0,36.0
2047,지배주주/NNG,0.3956596353842555,10.0,35.0,45.0
2048,떨어/VV,0.7605685219044498,636.0,1158.0,1794.0
2049,두드리/VV,0.7553502130063061,6.0,11.0,17.0
2050,개인/NNG,0.7516958820290138,1122.0,2067.0,3189.0
2051,예하/NNG,0.5163693546540284,22.0,59.0,81.0
2052,무이자/NNG,0.200213309471551,12.0,83.0,95.0
2053,사무소/NNG,0.7147399865005907,16.0,31.0,47.0
2054,퀀트/NNG,0.3077352719655321,4.0,18.0,22.0
2055,내세웠/VV,0.4747915624611066,12.0,35.0,47.0
2056,교훈/NNG,0.7553502130063061,6.0,11.0,17.0
2057,금리/NNG;인상/NNG;금리/NNG;인상/NNG,0.6429469074994153,13.0,28.0,41.0
2058,이자비용/NNG;증가/NNG,0.1731010904806118,2.0,16.0,18.0
2059,특별히/MAG,0.3956596353842555,12.0,42.0,54.0
2060,기대수익/NNG,0.5501294930342732,29.0,73.0,102.0
2061,저축률/NNG,0.6539374529267556,34.0,72.0,106.0
2062,회복/NNG;지연/NNG,0.4072966834837925,5.0,17.0,22.0
2063,영토/NNG,0.5702153568773095,7.0,17.0,24.0
2064,대주단협약/NNG,0.5770036349353728,5.0,12.0,17.0
2065,피벗/NNG,0.3681137114018074,21.0,79.0,100.0
2066,전량/NNG,0.5934894530763833,6.0,14.0,20.0
2067,냉각/NNG,0.6337260261663076,27.0,59.0,86.0
2068,화해/NNG,0.4616029079482981,9.0,27.0,36.0
2069,베이시스포인트/NNG,0.7308712709181386,19.0,36.0,55.0
2070,초과수요/NNG,0.7253759982044686,22.0,42.0,64.0
2071,넓히/VV,0.7133863122837335,17.0,33.0,50.0
2072,세율/NNG,0.7003630327491421,44.0,87.0,131.0
2073,분할상환/NNG,0.5846970167345109,19.0,45.0,64.0
2074,구제금융/NNG,0.4538448758819402,156.0,476.0,632.0
2075,쌀쌀/NNG,0.0629458510838588,1.0,22.0,23.0
2076,카르텔/NNG,0.3846690899569151,5.0,18.0,23.0
2077,눈여겨/VV,0.7385646527172772,8.0,15.0,23.0
2078,전액/NNG,0.6698259588162805,89.0,184.0,273.0
2079,제로금리/NNG,0.3317770900878393,23.0,96.0,119.0
2080,단기/NNG;금리/NNG;하락/NNG,0.5418816745480022,9.0,23.0,32.0
2081,채무조정/NNG,0.5510973492852131,39.0,98.0,137.0
2082,떠나/VV,0.7319703254608727,37.0,70.0,107.0
2083,휴직자/NNG,0.3462021809612236,4.0,16.0,20.0
2084,들어왔/VV,0.6068262947185493,39.0,89.0,128.0
2085,왼쪽/NNG,0.4775202496016877,20.0,58.0,78.0
2086,수혈/NNG,0.7385646527172772,8.0,15.0,23.0
2087,주재/NNG,0.6622998244475582,33.0,69.0,102.0
2088,경제/NNG;충격/NNG,0.6154705439310643,8.0,18.0,26.0
2089,순간/NNG,0.7517533072300855,19.0,35.0,54.0
2090,자주/MAG,0.7253759982044686,22.0,42.0,64.0
2091,재고조정/NNG,0.7121873436916599,18.0,35.0,53.0
2092,마이너스통장/NNG,0.153867635982766,2.0,18.0,20.0
2093,개막/NNG,0.317351999214455,11.0,48.0,59.0
2094,배정/NNG,0.740156386882616,31.0,58.0,89.0
2095,최악/NNG,0.6536985280261614,76.0,161.0,237.0
2096,정서/NNG,0.3956596353842556,4.0,14.0,18.0
2097,판정/NNG,0.6154705439310643,8.0,18.0,26.0
2098,비거치식/NNG,0.2769617447689789,5.0,25.0,30.0
2099,통신요금/NNG,0.4616029079482982,8.0,24.0,32.0
2100,은퇴/NNG,0.6009547292157089,23.0,53.0,76.0
2101,당첨/NNG,0.337758225328023,20.0,82.0,102.0
2102,생활안정/NNG,0.5641813319368089,11.0,27.0,38.0
2103,진입장벽/NNG,0.3195712439642064,6.0,26.0,32.0
2104,연면적/NNG,0.4373080180562824,6.0,19.0,25.0
2105,답한/VV,0.6391424879284128,6.0,13.0,19.0
2106,경영권/NNG,0.7331340302708265,27.0,51.0,78.0
2107,이목/NNG,0.4500628352495907,13.0,40.0,53.0
2108,하한가/NNG,0.3820161996813502,8.0,29.0,37.0
2109,에서/NNG,0.7385646527172772,8.0,15.0,23.0
2110,환경/NNG;우호적/VAX,0.6391424879284128,6.0,13.0,19.0
2111,이동/NNG,0.7160628253138748,227.0,439.0,666.0
2112,겨냥/NNG,0.6546368512721319,26.0,55.0,81.0
2113,원치/VV,0.4616029079482982,8.0,24.0,32.0
2114,서부텍사스산원유/NNG;가격/NNG;하락/NNG,0.0629458510838588,1.0,22.0,23.0
2115,광장/NNG,0.325837346787034,4.0,17.0,21.0
2116,높이/NNG,0.5770036349353728,5.0,12.0,17.0
2117,꼽힌다/VV,0.5360549898754431,36.0,93.0,129.0
2118,완화정책/NNG,0.723945558452537,241.0,461.0,702.0
2119,도로/NNG,0.6093158384917535,33.0,75.0,108.0
2120,경고/NNG,0.6830052076882059,109.0,221.0,330.0
2121,장마감후/NNG,0.6579754157495078,86.0,181.0,267.0
2122,금리/NNG;인하/NNG;기대/NNG;차단/NNG,0.6391424879284128,6.0,13.0,19.0
2123,소망/NNG,0.6685283494423628,14.0,29.0,43.0
